Mouse ID,Hole Punch,Genetic Background,Gender,DOB,Age,Date Weaned,Parent Crossing,Strain 1,Strain 2,Strain 3,GeNtype 1,GeNtype 2,GeNtype 3,Experiments? ,Euthanized ,Date of Euth.,Notes from Book:,,,Red Hole Punch indicates there was Nt a designation listed inside the Ntebook but added to the spreadsheet based on how Cong Nrmally does his numbering and hole punches,,,,,
1706,2R,,Male,4/12/2023,428,,"1491, 1492/1404",Pax2-Cre,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1707,R,,Male,4/13/2023,427,,"1491, 1492/1404",Pax2-Cre,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1708,L,,Male,4/13/2023,427,,"1491, 1492/1404",Pax2-Cre,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1709,B,,Male,4/13/2023,427,,"1491, 1492/1404",Pax2-Cre,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1710,2R,,Male,4/13/2023,427,,"1491, 1492/1404",Pax2-Cre,B6N-Cdh23-KI,,Cre +, KI/KI,,,,,,,,,,,,,
1711,R,,Female,4/24/2023,416,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1712,L,,Female,4/24/2023,416,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1713,B,,Female,4/24/2023,416,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1714,R,,Male,4/24/2023,416,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1715,L,,Male,4/24/2023,416,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1716,B,,Male,4/24/2023,416,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1717,R,,Female,6/30/2023,349,,1363/1364,Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1718,L,,Female,6/30/2023,349,,1363/1364,Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1719,R,,Male,6/30/2023,349,,1363/1364,Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1720,R,,Male,3/6/2023,465,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1721,L,,Male,3/6/2023,465,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1722,B,,Male,3/6/2023,465,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1723,2R,,Male,3/6/2023,465,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1724,R,,Female,3/6/2023,465,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1725,L,,Female,3/6/2023,465,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1726,B,,Female,3/6/2023,465,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1727,2R,,Female,3/6/2023,465,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1728,2L,,Female,3/6/2023,465,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1729,2R2L,,Female,3/6/2023,465,,"1050, 1051/857",Pax2-Cre,Td-Tomato,,,,,,,,,,,,,,,,
1730,R,,Female,6/5/2023,374,,1296/1298,Trpa1-KO,,,,,,,,,,,,,,,,,
1731,R,,Male,6/5/2023,374,,1296/1298,Trpa1-KO,,,,,,,,,,,,,,,,,
1732,R,,Female,6/15/2023,364,,1295/1297,Trpa1-KO,,,,,,,,,,,,,,,,,
1733,R,,Male,6/15/2023,364,,1295/1297,Trpa1-KO,,,,,,,,,,,,,,,,,
1734,R,,Female,5/25/2023,385,,"1283, 1284/1285",Pcdh15,,,+/-,,,,,,Breeding,,,,,,,,
1735,L,,Female,5/25/2023,385,,"1283, 1284/1285",Pcdh15,,,+/-,,,,,,,,,,,,,,
1736,R,,Male,5/25/2023,385,,"1283, 1284/1285",Pcdh15,,,-/-,,,,,,Breeding,,,,,,,,
1737,L,,Male,5/25/2023,385,,"1283, 1284/1285",Pcdh15,,,-/-,,,,,,,,,,,,,,
1738,R,,Female,4/13/2023,427,,"1286, 1287/1288",Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1739,L,,Female,4/13/2023,427,,"1286, 1287/1288",Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1740,R,,Male,4/13/2023,427,,"1286, 1287/1288",Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1741,R,,Female,3/28/2023,443,,1454/1455,Cachd1-KO,,,,,,,,,,,,,,,,,
1742,R,,Male,3/28/2023,443,,1454/1455,Cachd1-KO,,,,,,,,,,,,,,,,,
1743,R,,Female,5/25/2023,270,,1300/1302,Cachd1-KO,,,,,,,Y,2/19/2024,,,,,,,,,
1744,R,,Male,5/25/2023,239,,1300/1302,Cachd1-KO,,,,,,,Y,1/19/2024,,,,,,,,,
1745,R,,Female,6/2/2023,377,,"1456, 1457/1458",Cachd1-KO,,,,,,,,,,,,,,,,,
1746,L,,Female,6/2/2023,377,,"1456, 1457/1458",Cachd1-KO,,,,,,,,,,,,,,,,,
1747,B,,Female,6/2/2023,377,,"1456, 1457/1458",Cachd1-KO,,,,,,,,,,,,,,,,,
1748,R,,Male,6/2/2023,377,,"1456, 1457/1458",Cachd1-KO,,,,,,,,,,,,,,,,,
1749,L,,Male,6/2/2023,377,,"1456, 1457/1458",Cachd1-KO,,,,,,,,,,,,,,,,,
1750,B,,Male,6/2/2023,377,,"1456, 1457/1458",Cachd1-KO,,,,,,,,,,,,,,,,,
1751,R,,Female,6/1/2023,263,,"1289, 1290/1292",Tlr3-KO,,,,,,,Y,2/19/2024,,,,,,,,,
1752,L,,Female,6/1/2023,263,,"1289, 1290/1292",Tlr3-KO,,,,,,,Y,2/19/2024,,,,,,,,,
1753,B,,Female,6/1/2023,378,,"1289, 1290/1292",Tlr3-KO,,,,,,,,,,,,,,,,,
1754,R,,Male,6/1/2023,232,,"1289, 1290/1292",Tlr3-KO,,,,,,,Y,1/19/2024,,,,,,,,,
1755,L,,Male,6/1/2023,263,,"1289, 1290/1292",Tlr3-KO,,,,,,,Y,2/19/2024,,,,,,,,,
1756,B,,Male,6/1/2023,378,,"1289, 1290/1292",Tlr3-KO,,,,,,,,,,,,,,,,,
1757,R,,Female,3/25/2023,446,,"1306, 1307/1308",Myd88-KO,,,-/-,,,,,,,,,,,,,,
1758,L,,Female,3/25/2023,446,,"1306, 1307/1308",Myd88-KO,,,-/-,,,,,,,,,,,,,,
1759,R,,Male,3/25/2023,446,,"1306, 1307/1308",Myd88-KO,,,-/-,,,,,,,,,,,,,,
1760,R,,Female,3/25/2023,446,,"1306, 1307/1308",Myd88-KO,,,-/-,,,,,,,,,,,,,,
1761,R,,Male,3/25/2023,446,,"1306, 1307/1308",Myd88-KO,,,-/-,,,,,,,,,,,,,,
1762,R,,Female,5/29/2023,381,,1760/1761,,,,,,,,,,,,,,,,,,
1763,L,,Female,5/29/2023,381,,1760/1761,,,,,,,,,,,,,,,,,,
1764,R,,Male,5/29/2023,381,,1760/1761,,,,,,,,,,,,,,,,,,
1765,L,,Male,5/29/2023,381,,1760/1761,,,,,,,,,,,,,,,,,,
1766,R,,Female,6/27/2023,352,,1281/1282,Tbx1,,,+/-,,,,,,,,,,,,,,
1767,R,,Male,6/27/2023,352,,1281/1282,Tbx1,,,-/-,,,,,,,,,,,,,,
1768,R,,Male,5/10/2023,400,,1281/1282,Tbx1,,,-/-,,,,,,,,,,,,,,
1769,R,,Female,4/11/2023,429,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1770,L,,Female,4/11/2023,429,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1771,R,,Male,4/11/2023,429,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1772,L,,Male,4/11/2023,429,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1773,R,,Female,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1774,L,,Female,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1775,B,,Female,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1776,2R,,Female,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1777,2L,,Female,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1778,2R1L,,Female,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1779,2R2L,,Female,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1780,R,,Male,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1781,L,,Male,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1782,B,,Male,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1783,2R,,Male,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1784,2L,,Male,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1785,2R1L,,Male,5/21/2023,389,,,B6N-Cdh23-KI,,,,,,,,,,,,,,,,,
1786,2R2L,,Male,5/21/2023,73,,,B6N-Cdh23-KI,,,,,,,Y,8/2/2023,,,,,,,,,
1787,R,,Female,6/7/2023,372,,1452/1453,Trpv1-flox,,,,,,,,,,,,,,,,,
1788,R,,Male,6/7/2023,372,,1452/1453,Trpv1-flox,,,,,,,,,,,,,,,,,
1789,R,,Female,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,flox/+, KI/+,,,,,,,,,,,,,
1790,L,,Female,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,flox/flox, +/+,,,,,,,,,,,,,
1791,B,,Female,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,+/+, KI/+,,,,,,,,,,,,,
1792,2R,,Female,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,+/+, KI/+,,,,,,,,,,,,,
1793,2L,,Female,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,flox/+, KI/KI,,,,,,,,,,,,,
1794,2R1L,,Female,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,flox/+, +/+,,,,,,,,,,,,,
1795,2R2L,,Female,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,+/+, KI/+,,,,,,,,,,,,,
1796,R,,Male,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,flox/+, +/+,,,,,,,,,,,,,
1797,L,,Male,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,flox/flox, KI/KI,,,,,,,,,,,,,
1798,B,,Male,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,+/+, KI/KI,,,,,,,,,,,,,
1799,2R,,Male,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,flox/flox, KI/KI,,,,,,,,,,,,,
1800,2L,,Male,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,flox/+, KI/+,,,,,,,,,,,,,
1801,2R1L,,Male,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,flox/+, +/+,,,,,,,,,,,,,
1802,2R2L,,Male,5/25/2023,385,,"1645, 1646/flox/+;KI/+",Trpv1-flox,B6N-Cdh23-KI,,,KI/KI,,,,,,,,,,,,,
1803,R,,Female,5/25/2023,385,,flox/+; KI/+ / flox/+; KI/+,Trpv1-flox,B6N-Cdh23-KI,,+/+, KI/+,,,,,,,,,,,,,
1804,L,,Female,5/25/2023,385,,flox/+; KI/+ / flox/+; KI/+,Trpv1-flox,B6N-Cdh23-KI,,flox/+, KI/KI,,,,,,,,,,,,,
1805,B,,Female,5/25/2023,385,,flox/+; KI/+ / flox/+; KI/+,Trpv1-flox,B6N-Cdh23-KI,,flox/+, KI/+,,,,,,,,,,,,,
1806,2R,,Female,5/25/2023,385,,flox/+; KI/+ / flox/+; KI/+,Trpv1-flox,B6N-Cdh23-KI,,+/+, KI/KI,,,,,,,,,,,,,
1807,R,,Male,5/25/2023,385,,flox/+; KI/+ / flox/+; KI/+,Trpv1-flox,B6N-Cdh23-KI,,flox/flox, KI/+,,,,,,,,,,,,,
1808,L,,Male,5/25/2023,385,,flox/+; KI/+ / flox/+; KI/+,Trpv1-flox,B6N-Cdh23-KI,,flox/+, KI/+,,,,,,,,,,,,,
1809,B,,Male,5/25/2023,385,,flox/+; KI/+ / flox/+; KI/+,Trpv1-flox,B6N-Cdh23-KI,,+/+, +/+,,,,,,,,,,,,,
1810,R,,Male,5/28/2023,382,,,Trpv1-flox,B6N-Cdh23-KI,,flox/flox, KI/KI,,,,,,,,,,,,,
1811,L,,Male,5/28/2023,382,,,Trpv1-flox,B6N-Cdh23-KI,,flox/flox, KI/KI,,,,,,,,,,,,,
1812,B,,Male,5/28/2023,382,,,Trpv1-flox,B6N-Cdh23-KI,,flox/+, KI/KI,,,,,,,,,,,,,
1813,R,,Female,5/18/2023,392,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1814,L,,Female,5/18/2023,392,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1815,B,,Female,5/18/2023,392,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1816,2R,,Female,5/18/2023,392,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1817,R,,Male,5/18/2023,392,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1818,L,,Male,5/18/2023,392,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1819,R,,Female,6/15/2023,364,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1820,L,,Female,6/15/2023,364,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1821,B,,Female,6/15/2023,364,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1822,2R,,Female,6/15/2023,364,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1823,2L,,Female,6/15/2023,364,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1824,2R2L,,Female,6/15/2023,364,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1825,R,,Male,6/15/2023,364,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1826,L,,Male,6/15/2023,364,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1827,B,,Male,6/15/2023,364,,"1326, 1327/1331",Tlr7-KO,,,,,,,,,,,,,,,,,
1828,R,,Female,7/1/2023,34,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1829,L,,Female,7/1/2023,34,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1830,R,,Male,7/1/2023,34,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1831,L,,Male,7/1/2023,34,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1832,R,,Male,5/24/2023,386,,"1491, 1492/1404",Pax2-Cre,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1833,L,,Male,5/24/2023,386,,"1491, 1492/1404",Pax2-Cre,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1834,B,,Male,5/24/2023,386,,"1491, 1492/1404",Pax2-Cre,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1835,2R,,Male,5/24/2023,386,,"1491, 1492/1404",Pax2-Cre,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1836,R,,Female,6/5/2023,60,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1837,L,,Female,6/5/2023,60,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1838,B,,Female,6/5/2023,60,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1839,2R,,Female,6/5/2023,60,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1840,2L,,Female,6/5/2023,60,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1841,2R2L,,Female,6/5/2023,60,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1842,R,,Male,6/5/2023,60,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1843,L,,Male,6/5/2023,60,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1844,B,,Male,6/5/2023,60,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1845,2R,,Male,6/5/2023,60,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1846,2L,,Male,6/5/2023,60,,"1333, 1334/1336",Tlr4-KO,B6N-Cdh23-KI,,,,,,Y,8/4/2023,,,,,,,,,
1847,R,,Female,5/11/2023,399,,,Tlr4-KO,,,,,,,,,,,,,,,,,
1848,L,,Female,5/11/2023,399,,,Tlr4-KO,,,,,,,,,,,,,,,,,
1849,R,,Male,5/11/2023,399,,,Tlr4-KO,,,,,,,,,,,,,,,,,
1850,R,,Female,5/11/2023,399,,,Tlr4-KO,,,,,,,,,,,,,,,,,
1851,R,,Male,5/11/2023,399,,,Tlr4-KO,,,,,,,,,,,,,,,,,
1852,R,,Female,5/22/2023,388,,1522/1524,Tlr4-KO,,,,,,,,,,,,,,,,,
1853,L,,Female,5/22/2023,388,,1522/1524,Tlr4-KO,,,,,,,,,,,,,,,,,
1854,B,,Female,5/22/2023,388,,1522/1524,Tlr4-KO,,,,,,,,,,,,,,,,,
1855,R,,Male,5/22/2023,388,,1522/1524,Tlr4-KO,,,,,,,,,,,,,,,,,
1856,L,,Male,5/22/2023,388,,1522/1524,Tlr4-KO,,,,,,,,,,,,,,,,,
1857,B,,Male,5/22/2023,388,,1522/1524,Tlr4-KO,,,,,,,,,,,,,,,,,
1858,R,,Female,4/20/2023,420,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1859,L,,Female,4/20/2023,420,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1860,R,,Male,4/20/2023,420,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1861,R,,Female,5/25/2023,385,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1862,L,,Female,5/25/2023,385,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1863,B,,Female,5/25/2023,385,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1864,2R,,Female,5/25/2023,385,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1865,2L,,Female,5/25/2023,385,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1866,2R2L,,Female,5/25/2023,385,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1867,R,,Male,5/25/2023,385,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1868,L,,Male,5/25/2023,385,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1869,B,,Male,5/25/2023,385,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1870,2R,,Male,5/25/2023,385,,1394/1400,Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1871,R,,Female,6/2/2023,377,,1181/1186,Tlr7-KO,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1872,L,,Female,6/2/2023,377,,1181/1186,Tlr7-KO,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1873,B,,Female,6/2/2023,377,,1181/1186,Tlr7-KO,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1874,2R,,Female,6/2/2023,377,,1181/1186,Tlr7-KO,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1875,R,,Male,6/2/2023,377,,1181/1186,Tlr7-KO,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1876,L,,Male,6/2/2023,377,,1181/1186,Tlr7-KO,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1877,B,,Male,6/2/2023,377,,1181/1186,Tlr7-KO,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1878,2R,,Male,6/2/2023,377,,1181/1186,Tlr7-KO,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1879,2L,,Male,6/2/2023,377,,1181/1186,Tlr7-KO,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1880,R,,Female,6/30/2023,349,,1623/1626,Trpv1-KO,,,,,,,,,,,,,,,,,
1881,L,,Female,6/30/2023,349,,1623/1626,Trpv1-KO,,,,,,,,,,,,,,,,,
1882,B,,Female,6/30/2023,349,,1623/1626,Trpv1-KO,,,,,,,,,,,,,,,,,
1883,R,,Male,6/30/2023,349,,1623/1626,Trpv1-KO,,,,,,,,,,,,,,,,,
1884,L,,Male,6/30/2023,349,,1623/1626,Trpv1-KO,,,,,,,,,,,,,,,,,
1885,B,,Male,6/30/2023,349,,1623/1626,Trpv1-KO,,,,,,,,,,,,,,,,,
1886,R,,Female,7/1/2023,348,,"1394/1400 + 1858, 1859/1860",Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1887,L,,Female,7/1/2023,348,,"1394/1400 + 1858, 1859/1860",Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1888,B,,Female,7/1/2023,348,,"1394/1400 + 1858, 1859/1860",Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1889,2R,,Female,7/1/2023,348,,"1394/1400 + 1858, 1859/1860",Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1890,R,,Male,7/1/2023,348,,"1394/1400 + 1858, 1859/1860",Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1891,L,,Male,7/1/2023,348,,"1394/1400 + 1858, 1859/1860",Tlr4-loxp,B6N-Cdh23-KI,,,,,,,,,,,,,,,,
1892,R,,Female,7/2/2023,347,,"1655, 1656/1614",Dp16,Ifnr-KO,,,IFNR 4KO/WT,,,N,,,,,,,,,,
1893,L,,Female,7/2/2023,347,,"1655, 1656/1614",Dp16,Ifnr-KO,,DP16 +,IFNR WT/WT,,,N,,,,,,,,,,
1894,R,,Male,7/2/2023,347,,"1655, 1656/1614",Dp16,Ifnr-KO,,DP16 +,,,,Y,,,,,,,,,,
1895,L,,Male,7/2/2023,347,,"1655, 1656/1614",Dp16,Ifnr-KO,,,IFNR 4KO/WT,,,Y,,,,,,,,,,
1896,R,,Female,7/2/2023,334,8/8/2023,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,,IFNR 4KO/WT,,,Y,5/31/2024,Collected whole head in 4% PFA for practice CT scans. ,,,,,,,,
1897,L,,Female,7/2/2023,334,8/8/2023,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,,,,,Y,5/31/2024,Collected whole head in 4% PFA for practice CT scans. ,,,,,,,,
1898,B,,Female,7/2/2023,334,8/8/2023,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,DP16 +,,,,Y,5/31/2024,Collected whole head in 4% PFA for practice CT scans. ,,,,,,,,
1899,2R,,Female,7/2/2023,334,8/8/2023,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,DP16 +,,,,Y,5/31/2024,Collected whole head in 4% PFA for practice CT scans. ,,,,,,,,
1900,2L,,Female,7/2/2023,334,8/8/2023,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,DP16 +,,,,Y,5/31/2024,Collected whole head in 4% PFA for practice CT scans. ,,,,,,,,
1901,R,,Male,7/2/2023,347,8/8/2023,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,,IFNR 4KO/WT,,,Y,,,,,,,,,,
1902,L,,Male,7/2/2023,347,8/8/2023,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,,IFNR 4KO/WT,,,Y,,,,,,,,,,
1903,B,,Male,7/2/2023,347,8/8/2023,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,,IFNR 4KO/WT,,,Y,,,,,,,,,,
1904,2R,,Male,7/2/2023,347,8/8/2023,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,,IFNR 4KO/WT,,,Y,,,,,,,,,,
1905,R,,Female,7/4/2023,345,,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,DP16 +,IFNR WT/WT,,,N,,,,,,,,,,
1906,L,,Female,7/4/2023,345,,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,DP16 +,IFNR WT/WT,,,N,,,,,,,,,,
1907,B,,Female,7/4/2023,345,,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,DP16 -,IFNR 4KO/WT,,,N,,,,,,,,,,
1908,2R,,Female,7/4/2023,345,,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,DP16 +, IFNR 4KO/WT,,,N,,,,,,,,,,
1909,2L,,Female,7/4/2023,11.5,,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,DP16 -, IFNR 4KO/WT,,,N,,,,,,,,,,
1910,R,,Male,7/4/2023,345,,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,DP16 +,IFNR WT/WT,,,N,,,,,,,,,,
1911,L,,Male,7/4/2023,345,,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,DP16 +,IFNR WT/WT,,,N,,,,,,,,,,
1912,B,,Male,7/4/2023,345,,"1657, 1658, 1659/1615",Dp16,Ifnr-KO,,DP16 -, IFNR 4KO/WT,,,N,,,,,,,,,,
1913,R,,Female,7/3/2023,346,,"1655, 1656/1614",Dp16,Ifnr-KO,,DP16 +,IFNR WT/WT,,,N,,,,,,,,,,
1914,L,,Female,7/3/2023,346,,"1655, 1656/1614",Dp16,Ifnr-KO,,DP16 +, IFNR 4KO/WT,,,N,,,,,,,,,,
1915,B,,Female,7/3/2023,346,,"1655, 1656/1614",Dp16,Ifnr-KO,,DP16 +,IFNR WT/WT,,,N,,,,,,,,,,
1916,R,,Male,7/3/2023,346,,"1655, 1656/1614",Dp16,Ifnr-KO,,DP16 +,,,,Y,,,,,,,,,,
